name	ID	CntrStat_vs_Cntr_p.val	Farn_vs_Cntr_p.val	Farn_vs_CntrStat_p.val	Farn_vs_Gera_p.val	Farn_vs_GeraStat_p.val	FarnStat_vs_Cntr_p.val	FarnStat_vs_CntrStat_p.val	FarnStat_vs_Farn_p.val	FarnStat_vs_Gera_p.val	FarnStat_vs_GeraStat_p.val	Gera_vs_Cntr_p.val	Gera_vs_CntrStat_p.val	GeraStat_vs_Cntr_p.val	GeraStat_vs_CntrStat_p.val	GeraStat_vs_Gera_p.val	CntrStat_vs_Cntr_p.adj	Farn_vs_Cntr_p.adj	Farn_vs_CntrStat_p.adj	Farn_vs_Gera_p.adj	Farn_vs_GeraStat_p.adj	FarnStat_vs_Cntr_p.adj	FarnStat_vs_CntrStat_p.adj	FarnStat_vs_Farn_p.adj	FarnStat_vs_Gera_p.adj	FarnStat_vs_GeraStat_p.adj	Gera_vs_Cntr_p.adj	Gera_vs_CntrStat_p.adj	GeraStat_vs_Cntr_p.adj	GeraStat_vs_CntrStat_p.adj	GeraStat_vs_Gera_p.adj	CntrStat_vs_Cntr_significant	Farn_vs_Cntr_significant	Farn_vs_CntrStat_significant	Farn_vs_Gera_significant	Farn_vs_GeraStat_significant	FarnStat_vs_Cntr_significant	FarnStat_vs_CntrStat_significant	FarnStat_vs_Farn_significant	FarnStat_vs_Gera_significant	FarnStat_vs_GeraStat_significant	Gera_vs_Cntr_significant	Gera_vs_CntrStat_significant	GeraStat_vs_Cntr_significant	GeraStat_vs_CntrStat_significant	GeraStat_vs_Gera_significant	significant	CntrStat_vs_Cntr_ratio	Farn_vs_Cntr_ratio	Farn_vs_CntrStat_ratio	Farn_vs_Gera_ratio	Farn_vs_GeraStat_ratio	FarnStat_vs_Cntr_ratio	FarnStat_vs_CntrStat_ratio	FarnStat_vs_Farn_ratio	FarnStat_vs_Gera_ratio	FarnStat_vs_GeraStat_ratio	Gera_vs_Cntr_ratio	Gera_vs_CntrStat_ratio	GeraStat_vs_Cntr_ratio	GeraStat_vs_CntrStat_ratio	GeraStat_vs_Gera_ratio	Cntr_centered	CntrStat_centered	Farn_centered	FarnStat_centered	Gera_centered	GeraStat_centered
RAB28	P51157	0.217962924182903	4.09601606393789e-18	9.914474200519171e-19	5.47406282511479e-20	3.56900998911448e-20	7.67247096050527e-24	3.1861511762571402e-24	3.7079332989712205e-14	5.03553736486356e-25	3.8128157197871704e-25	0.0004052953321127	0.009718027456154	0.000128096208996	0.0033529428388803	0.665191428437979	0.84	2.25e-14	5.93e-15	6.8e-06	1.63e-05	1.77e-14	7.51e-15	3.25e-14	3.23e-14	6.2e-14	0.89	0.892	0.891	0.895	0.838	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	2.49	2.64	2.96	3.01	4.2	4.34	1.71	4.67	4.72	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.925	-1.07	1.57	3.27	-1.4	-1.45
RAB33A	Q14088	0.478850567348968	2.70923237380729e-10	6.160196821582659e-11	1.1442790605831e-14	1.36311737075471e-08	3.33911543212029e-13	1.0009899004155699e-13	0.0015787405606796	4.34550038550446e-12	0.0001031672517952	6.55318097123028e-20	3.24395051630219e-20	3.24216599655041e-16	1.25056036422906e-16	7.5966701318971e-08	0.914	0.00281	7.33e-06	0.0218	0.648	0.000711	1.67e-07	0.0344	0.0725	0.87	0.00976	0.0018	0.174	0.0663	1.55e-06	False	True	True	True	False	True	True	True	False	False	True	True	False	False	True	True	-0.146	2.01	2.16	-3.15	-1.65	2.73	2.88	0.719	-2.44	-0.932	5.16	5.31	3.66	3.81	-1.5	-2.24	-2.38	-0.226	0.493	2.93	1.42
RAB3GAP2	Q9H2M9	0.343893635876454	2.43689113838e-16	6.92331380466171e-17	0.02417961873196	0.854993369093911	1.17225149787512e-17	3.7819508256367595e-18	0.0237996802773673	0.99437169504621	0.035630284932668	1.1822961037007801e-17	3.81305335710969e-18	1.9067297396906799e-16	5.47535935260635e-17	0.0361786335300716	0.888	2.13e-10	5.93e-15	0.903	0.941	1.15e-08	7.51e-15	0.238	0.924	0.925	0.0526	0.0145	0.153	0.0499	0.376	False	True	True	False	False	True	True	False	False	False	False	True	False	True	False	True	-0.123	2.32	2.44	-0.305	-0.0235	2.62	2.75	0.306	0.000908	0.283	2.62	2.75	2.34	2.46	-0.282	-1.63	-1.75	0.687	0.993	0.992	0.711
RAB43	Q86YS6	0.470559354027544	3.00273137903849e-13	8.83787011662073e-14	1.0006224698844699e-18	1.3354686279133699e-12	1.64095010994442e-16	6.36048456703616e-17	3.14639691757139e-05	4.607404045739129e-16	4.70717967279562e-08	7.76395656715928e-24	4.64598289096535e-24	3.27381095852909e-20	1.62806623451426e-20	1.5619850762537e-10	0.913	7.2e-06	3.15e-10	9.07e-05	0.181	4.94e-07	1.64e-13	0.000376	0.000849	0.701	5.15e-05	2.24e-06	0.0108	0.00188	7.27e-13	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	-0.146	2.69	2.84	-4.54	-2.52	3.69	3.84	1.0	-3.54	-1.52	7.24	7.38	5.21	5.36	-2.03	-3.11	-3.26	-0.424	0.581	4.12	2.1
RAB8B	Q92930	0.537130953545462	1.1906576724562399e-12	3.98099953630671e-13	5.94039562177483e-13	1.8937569330136e-14	2.22962627246252e-16	9.81749870924024e-17	7.23515135050622e-06	5.9897945605918e-08	5.04133847295658e-10	4.5187666360950404e-20	2.4679442039904802e-20	6.27490010792466e-21	3.57462606934885e-21	0.0461068233238341	0.921	3.13e-05	5.07e-09	0.0994	0.0466	7.22e-07	4.72e-13	4.12e-05	0.518	0.496	0.00845	0.00156	0.00554	0.000839	0.417	False	True	True	False	True	True	True	True	False	False	True	True	True	True	False	True	-0.146	2.96	3.11	-3.06	-3.55	4.27	4.42	1.31	-1.75	-2.24	6.02	6.17	6.51	6.66	0.49	-3.27	-3.42	-0.306	1.0	2.75	3.24
RAF1	P04049	0.318545142384347	2.2016260946832102e-14	4.690924288168151e-15	0.585393375949895	0.510414366852944	7.40298941274023e-15	1.66760802267488e-15	0.483291126698955	0.875056269101249	0.965377278208089	9.409587719791371e-15	2.09407737410252e-15	7.908057253776491e-15	1.77546067166642e-15	0.909352591439461	0.881	2.91e-07	5.13e-13	0.932	0.936	3.07e-05	1.98e-10	0.818	0.922	0.949	0.285	0.119	0.322	0.143	0.868	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	2.17	2.31	-0.0796	-0.0961	2.27	2.42	0.102	0.0229	0.00631	2.25	2.39	2.26	2.41	0.0166	-1.47	-1.61	0.701	0.803	0.78	0.797
RALA	P11233	5.38288157746997e-08	7.740668980521889e-11	0.0066629054549481	2.60940659161224e-06	0.66415805769121	1.3305661663502202e-15	6.97924777779371e-10	7.23638710216684e-07	0.621021839833429	2.22776275745012e-06	2.7281501032739202e-15	2.09431922163901e-09	3.21002569937703e-11	0.0022498398144071	8.19007820884206e-06	1.67e-08	0.00115	0.582	0.767	0.938	5.42e-06	0.00156	6.98e-07	0.917	0.807	0.227	0.681	0.673	0.893	0.0011	True	True	False	False	False	True	True	True	False	False	False	False	False	False	True	True	2.2	3.06	0.861	-1.74	-0.128	4.95	2.75	1.89	0.146	1.76	4.8	2.6	3.18	0.989	-1.61	-3.03	-0.835	0.026	1.92	1.77	0.154
RALB	P11234	0.324205728186481	9.922463004854841e-15	2.24090958603976e-15	1.6050482807888e-18	8.85865129046199e-05	4.32905842939315e-20	1.65124641432776e-20	1.36746775883683e-10	3.26239265354436e-12	7.59713630419206e-06	2.40604806459031e-24	1.2284107901743e-24	1.8421653330535802e-17	5.5643403435008694e-18	4.84180883082767e-16	0.882	9.83e-08	8.33e-14	0.000128	0.856	2.45e-13	7.51e-15	3.25e-14	0.0656	0.831	2.12e-05	5.51e-07	0.0792	0.0228	8.58e-14	False	True	True	True	False	True	True	True	False	False	True	True	False	True	True	True	-0.146	2.27	2.42	-3.25	-0.675	3.75	3.9	1.49	-1.76	0.81	5.52	5.67	2.94	3.09	-2.57	-2.39	-2.54	-0.121	1.36	3.13	0.554
RAP2A	P10114	0.29705751739485	1.25108647546714e-17	3.58826829744442e-18	2.73451428213284e-19	1.86481353733405e-19	1.8242821179437e-22	7.916108191224261e-23	1.1169150620472799e-11	1.36545388350543e-23	1.0470518955701501e-23	0.0020927114694881	0.0265192248456647	0.0008138984645488	0.0114464444713661	0.715152391498294	0.874	4.07e-13	5.93e-15	3.21e-05	7.05e-05	1.77e-14	7.51e-15	3.25e-14	8.48e-14	5.43e-11	0.899	0.899	0.902	0.903	0.845	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	2.82	2.97	3.29	3.35	4.4	4.55	1.58	4.87	4.92	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.01	-1.16	1.81	3.39	-1.48	-1.54
RAP2C	Q9Y3L5	0.238083363472555	2.5728446242741e-28	1.45112769064258e-28	4.27103438753171e-29	3.54317159261456e-29	1.27069609640873e-30	7.951004023005241e-31	2.3970341829061797e-12	2.90349705245871e-31	2.4875947419254404e-31	0.0006420602417108	0.0129237817582131	0.00021453389098	0.0047448258545713	0.678886915492844	0.851	1.17e-14	5.93e-15	7.65e-14	8.39e-14	1.77e-14	7.51e-15	3.25e-14	3.23e-14	6.2e-14	0.892	0.894	0.894	0.897	0.84	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	6.55	6.69	7.02	7.07	8.04	8.18	1.49	8.51	8.56	-0.47	-0.324	-0.521	-0.374	-0.0508	-2.24	-2.39	4.31	5.79	-2.71	-2.76
RARS	P54136	0.141306563236686	3.77078835971485e-08	1.6386997177573e-06	2.22126215847193e-10	5.905569176319611e-09	2.04565859227655e-07	9.94575968405009e-06	0.494048284395068	5.35390616741444e-11	1.2454231518751301e-09	5.116014308595359e-16	4.429233486519941e-15	4.30050215220678e-15	4.4212680925096905e-14	0.146402369384876	0.78	0.0415	0.0309	0.38	0.614	0.279	0.188	0.821	0.156	0.544	0.157	0.145	0.292	0.282	0.631	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.138	0.698	0.56	-0.906	-0.77	0.635	0.497	-0.0631	-0.969	-0.833	1.6	1.47	1.47	1.33	-0.136	-0.757	-0.619	-0.0592	-0.122	0.847	0.711
RDH11	Q8TC12	0.07657738315642	2.23966798918733e-09	1.71984628586526e-07	8.16490674528861e-09	2.16949569538483e-06	3.69861972862113e-08	3.73699238534524e-06	0.236273011893157	5.47962636310884e-10	1.02612936632233e-07	9.119274043502339e-16	1.35971236948473e-14	2.6630364955554302e-14	5.618155346216799e-13	0.0312491711184899	0.668	0.0102	0.00864	0.568	0.794	0.182	0.134	0.705	0.266	0.727	0.18	0.188	0.383	0.406	0.356	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.282	1.36	1.08	-1.27	-0.925	1.17	0.893	-0.186	-1.46	-1.11	2.63	2.35	2.29	2.0	-0.348	-1.29	-1.01	0.071	-0.115	1.34	0.996
REEP5	Q00765	0.197408114861671	3.24316560792586e-14	2.84102539592986e-13	2.0028584824605797e-11	3.08749694191851e-09	7.27051935038552e-13	8.11687515230799e-12	0.0732505468125083	6.38729560404076e-13	5.78520831613492e-11	3.58652601616916e-20	1.33442003770538e-19	4.0938827360647103e-19	1.72755428279503e-18	0.0237221756108898	0.828	4.76e-07	2.81e-09	0.249	0.586	0.00122	3.34e-05	0.452	0.0352	0.371	0.00768	0.00379	0.0263	0.0152	0.316	False	True	True	False	False	True	True	False	True	False	True	True	True	True	False	True	0.281	3.15	2.86	-2.37	-1.86	2.75	2.47	-0.397	-2.77	-2.25	5.51	5.23	5.0	4.72	-0.51	-2.78	-2.5	0.363	-0.0331	2.73	2.22
RFC5	P40937	0.402305385588132	3.0250662963039e-11	5.87467254781877e-12	0.004558697048764	0.0005797931554562	1.55070435475248e-13	3.87351963650502e-14	0.0073704469399612	0.844883621255856	0.322083534088376	1.1173350426216999e-13	2.83285233824289e-14	3.0156168135344e-14	8.10570014746655e-15	0.424293698315235	0.901	0.000551	3.43e-07	0.887	0.879	0.000402	4.1e-08	0.115	0.921	0.941	0.406	0.219	0.389	0.204	0.788	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.88	2.03	-0.534	-0.673	2.38	2.53	0.5	-0.034	-0.174	2.42	2.56	2.55	2.7	0.14	-1.51	-1.66	0.367	0.867	0.901	1.04
RFT1	Q96AA3	0.494319090445116	1.02254678990051e-12	3.06131096166439e-13	4.38736703320309e-11	9.788715885524471e-09	3.19855689581112e-13	1.00120818495928e-13	0.510318799460388	1.70934200057701e-10	4.73875390344024e-08	4.341482872461899e-19	2.0987216027435102e-19	7.17645347125982e-18	3.2119490191152697e-18	0.018632892117707	0.916	2.68e-05	3.2e-09	0.291	0.635	0.000689	1.67e-07	0.825	0.207	0.701	0.0201	0.00463	0.0596	0.0188	0.286	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.146	2.69	2.84	-2.27	-1.74	2.83	2.98	0.141	-2.13	-1.6	4.96	5.11	4.43	4.58	-0.53	-2.46	-2.61	0.23	0.371	2.5	1.97
RHBDD1	Q8TEB9	0.349283810470978	1.16551878055229e-14	2.8147937756933904e-15	1.38802921353276e-06	6.69621749828369e-08	1.5277100679557002e-16	4.4903724243014e-17	0.005048502671477	0.0040209577541862	0.0001766715392935	3.21119938671391e-18	1.10320690555574e-18	8.29409783782433e-19	2.99701161577728e-19	0.23565517601684	0.889	1.23e-07	1.47e-13	0.752	0.704	4.52e-07	6.86e-14	0.09	0.852	0.877	0.0367	0.00919	0.0326	0.00761	0.708	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.38	2.52	-0.955	-1.14	2.85	2.99	0.47	-0.485	-0.671	3.33	3.48	3.52	3.66	0.187	-1.99	-2.13	0.389	0.859	1.34	1.53
RHEB	Q15382	0.276081851549187	1.65169908820459e-22	6.92626174692857e-23	1.11569436601569e-23	8.47075525320824e-24	1.41744480618798e-26	7.67268328427085e-27	9.616922515835011e-14	2.07469578857661e-27	1.69957967492148e-27	0.0014095592097337	0.0208956035869396	0.0005202985651769	0.0085411237218452	0.702826643658251	0.867	1.17e-14	5.93e-15	4.73e-11	3.06e-10	1.77e-14	7.51e-15	3.25e-14	3.23e-14	6.2e-14	0.897	0.898	0.899	0.901	0.844	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	4.23	4.37	4.7	4.75	6.09	6.23	1.86	6.56	6.61	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.53	-1.68	2.7	4.56	-2.0	-2.05
RHOH	Q15669	0.222147939964061	6.67511055686803e-26	3.2165269881283297e-26	6.85894200119459e-27	5.42545716469472e-27	1.31555340486554e-27	7.00386873823657e-28	1.31872196716873e-07	1.83054732677808e-28	1.4920608954343198e-28	0.0004472565309581	0.0103323710453677	0.000143028931092	0.0036124849989373	0.668106717002536	0.843	1.17e-14	5.93e-15	7.65e-14	8.39e-14	1.77e-14	7.51e-15	2.02e-08	3.23e-14	6.2e-14	0.89	0.893	0.892	0.896	0.839	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	5.1	5.24	5.57	5.62	5.93	6.08	0.838	6.4	6.46	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.65	-1.8	3.45	4.29	-2.12	-2.17
RPAP1	Q9BWH6	0.260822464715096	3.58976972138433e-13	5.32052387013237e-14	3.69255363153294e-10	6.62421219795768e-06	3.59328749156408e-14	6.11855423434102e-15	0.174786807373491	8.12729234378298e-09	0.0002623907309567	6.911562793036491e-19	2.0507610855745702e-19	8.69716608508428e-17	2.0574982176344e-17	0.00035489131842	0.861	8.77e-06	1.14e-10	0.409	0.816	0.000123	2.13e-09	0.646	0.413	0.881	0.0234	0.00459	0.125	0.0347	0.0325	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.146	1.7	1.85	-1.24	-0.715	1.88	2.02	0.178	-1.06	-0.537	2.94	3.09	2.42	2.56	-0.523	-1.46	-1.61	0.236	0.414	1.47	0.951
RTN3	O95197	0.527912896450713	1.84834814689186e-23	1.16225562700193e-23	0.0430800528108105	0.0956920773431681	2.4553926043884402e-23	1.53638192206924e-23	0.702507326958521	0.0184915657484911	0.0441528570298946	4.07571136420421e-24	2.62879434169265e-24	5.37337323687142e-24	3.45005938944758e-24	0.693967654245751	0.92	1.17e-14	5.93e-15	0.908	0.923	1.77e-14	7.51e-15	0.862	0.873	0.927	3.33e-05	1.3e-06	7.52e-05	3.39e-06	0.843	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	8.0	8.15	-0.487	-0.396	7.92	8.06	-0.0884	-0.575	-0.484	8.49	8.64	8.4	8.55	-0.0911	-5.44	-5.59	2.56	2.47	3.05	2.96
SCAMP1	O15126	0.369517825711135	9.79343081771271e-20	3.9671671880152403e-20	1.68187372434256e-14	1.09484256773549e-14	1.6979412983088402e-20	7.27223304195159e-21	0.0836141627033038	3.12807350761751e-13	1.94837516396543e-13	5.300424131706681e-25	2.97331719259426e-25	4.4348168400696105e-25	2.4973033518968703e-25	0.782052308658505	0.894	1.17e-14	5.93e-15	0.0259	0.0374	1.77e-14	7.51e-15	0.483	0.0261	0.0926	4.3e-06	8.18e-08	7.81e-06	1.58e-07	0.854	False	True	True	True	True	True	True	False	True	False	True	True	True	True	False	True	-0.146	4.0	4.15	-2.44	-2.49	4.29	4.43	0.288	-2.15	-2.2	6.44	6.59	6.49	6.63	0.0448	-3.51	-3.66	0.488	0.776	2.93	2.97
SCAMP2	O15127	0.0693175930127581	1.45031040679698e-14	3.1250898188186e-13	5.21709472623512e-14	5.231709714159271e-15	2.10313784368868e-15	3.69113268724693e-14	0.205972837498045	4.53228289245747e-13	3.8448470757635204e-14	1.06198721374532e-21	5.5998463531227e-21	3.08139198765648e-22	1.50431474022069e-21	0.148780327619769	0.646	1.66e-07	3.32e-09	0.0417	0.0273	8.7e-06	3.82e-08	0.679	0.0305	0.0511	0.00133	0.000647	0.00109	0.000493	0.633	False	True	True	True	True	True	True	False	True	False	True	True	True	True	False	True	0.321	2.6	2.28	-2.46	-2.71	2.82	2.5	0.22	-2.24	-2.49	5.06	4.74	5.31	4.99	0.252	-2.69	-2.36	-0.0863	0.134	2.38	2.63
SCAMP3	O14828	0.0038840380062061	1.9388983675237597e-11	1.73462864873708e-08	2.23357151005342e-10	7.70377629695445e-10	3.8451360059717796e-12	2.45552007043606e-09	0.402013387980017	1.3940919228049e-09	5.1291159631334805e-09	6.153682663788369e-18	3.29019000476874e-16	1.2245252828186701e-17	7.2828996755257e-16	0.566406117015825	0.166	0.000386	0.00174	0.381	0.52	0.0036	0.00363	0.793	0.316	0.613	0.0436	0.0691	0.0694	0.113	0.821	False	True	True	False	False	True	True	False	False	False	True	False	False	False	False	True	0.765	2.7	1.93	-2.4	-2.26	2.9	2.14	0.206	-2.2	-2.06	5.1	4.34	4.96	4.2	-0.14	-2.74	-1.97	-0.0411	0.165	2.36	2.22
SCP2	P22307	0.523178589963323	6.787211383803231e-15	2.6127591047169e-15	2.97747266898762e-11	1.4759463986539797e-11	3.75510036599691e-13	1.26068304197021e-13	0.0189730539060089	6.1264097374565e-09	2.71098017574168e-09	4.60881829593739e-05	8.37021523042177e-06	0.0001192783916864	2.15470081676283e-05	0.722143088834483	0.92	5.68e-08	1.21e-13	0.27	0.304	0.000772	2.3e-07	0.207	0.397	0.583	0.875	0.831	0.891	0.856	0.846	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.0941	2.3	2.39	1.59	1.64	1.94	2.03	-0.364	1.23	1.28	0.709	0.803	0.657	0.751	-0.0522	-0.918	-1.01	1.38	1.02	-0.209	-0.261
SDHC	Q99643	0.0031529685147877	1.47007421732783e-11	1.51107163118227e-08	1.19665811824567e-08	6.24004841578695e-08	7.34111015437862e-12	6.50327219640469e-09	0.71916825692827	2.8158743888252e-08	1.51688252705543e-07	4.59540349648702e-17	3.82051159226546e-15	1.11726467238595e-16	1.0813771962081901e-14	0.493135350594529	0.144	0.000309	0.00156	0.585	0.701	0.00523	0.00669	0.864	0.479	0.739	0.0806	0.139	0.134	0.217	0.806	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.596	2.07	1.48	-1.49	-1.37	2.14	1.54	0.0666	-1.43	-1.3	3.56	2.97	3.44	2.84	-0.127	-1.97	-1.37	0.103	0.17	1.6	1.47
SDHD	O14521	0.428656318142179	1.60972558936122e-12	7.0886477520825496e-12	5.08408087731708e-08	3.23273695964603e-08	2.25005015504488e-12	1.00703202085321e-11	0.85468514829481	3.26267875419629e-08	2.08402349553772e-08	2.24787928658481e-17	6.13315004630888e-17	1.78496623185722e-17	4.8293435658161403e-17	0.851686207300408	0.906	4.22e-05	4.47e-07	0.645	0.679	0.00259	4.16e-05	0.881	0.487	0.671	0.064	0.0385	0.0784	0.0477	0.862	False	True	True	False	False	True	True	False	False	False	False	True	False	True	False	True	0.138	2.15	2.01	-1.3	-1.33	2.12	1.98	-0.0319	-1.33	-1.36	3.45	3.31	3.48	3.34	0.0325	-1.89	-1.75	0.261	0.229	1.56	1.59
SEC11A	P67812	0.0667993849901336	2.60671681459816e-09	2.41447445806961e-07	3.11057330783859e-08	2.24679223889338e-08	6.031359037082229e-11	3.5919092213025304e-09	0.0883336895998456	2.55960266371284e-06	1.79746980256826e-06	2.25743461124265e-15	4.11090309418087e-14	1.85362730007415e-15	3.30667904618933e-14	0.89208698650293	0.638	0.0111	0.0106	0.626	0.666	0.0158	0.00464	0.495	0.678	0.802	0.219	0.235	0.252	0.268	0.866	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.313	1.44	1.13	-1.27	-1.29	1.73	1.42	0.29	-0.979	-1.0	2.71	2.4	2.73	2.42	0.0224	-1.49	-1.18	-0.0457	0.244	1.22	1.25
SEC23B	Q15437	0.356584592277913	4.747273917457749e-13	2.51879753779697e-12	0.854501537643053	0.212284391830667	3.6134930487888298e-12	2.1501591891137398e-11	0.266721253617187	0.198251983518058	0.886849394241231	3.45119884229271e-13	1.7990462485148699e-12	4.71780008482064e-12	2.8505372781213098e-11	0.155182839150659	0.891	1.19e-05	9.84e-08	0.936	0.929	0.00347	8.7e-05	0.727	0.903	0.949	0.46	0.414	0.61	0.578	0.641	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.122	1.71	1.59	-0.024	0.166	1.56	1.44	-0.147	-0.171	0.0186	1.73	1.61	1.54	1.42	-0.19	-1.11	-0.989	0.597	0.45	0.621	0.431
SEC61G	P60059	0.240575915737377	3.21497500938806e-10	4.48631690505089e-09	8.69890918265869e-08	4.43497860636875e-06	7.65953428799489e-10	1.1394011887959e-08	0.688692385609733	3.27364987056898e-08	1.55511983020012e-06	1.05515966294973e-15	6.010910467852091e-15	1.02609699263079e-14	6.76692584258758e-14	0.131823498901536	0.852	0.00315	0.000576	0.665	0.808	0.0475	0.00929	0.86	0.487	0.799	0.186	0.156	0.335	0.302	0.613	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.25	2.03	1.78	-1.52	-1.2	1.95	1.7	-0.0842	-1.61	-1.28	3.56	3.31	3.23	2.98	-0.323	-1.84	-1.59	0.197	0.112	1.72	1.4
SEC63	Q9UGP8	0.324555167630247	4.08964787881886e-16	1.07808992889357e-16	0.0007843526021164	2.40173468689379e-06	6.31429939911134e-16	1.6313084845684e-16	0.753745887146766	0.0003432309088773	1.06356816187618e-06	3.5703354135446494e-18	1.15486068149692e-18	3.17552534026015e-19	1.1280094796737902e-19	0.0365074915445436	0.882	5.6e-10	5.93e-15	0.867	0.796	2.47e-06	1.51e-12	0.869	0.809	0.791	0.0378	0.00935	0.0242	0.00496	0.378	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.59	2.74	-0.554	-0.876	2.55	2.69	-0.0462	-0.6	-0.922	3.15	3.3	3.47	3.62	0.322	-1.94	-2.08	0.659	0.612	1.21	1.53
SELPLG	Q14242	0.273102562420736	1.1238164269909201e-17	3.03956413487101e-18	3.77188350428212e-15	1.18888010316189e-16	3.52983732097278e-19	1.1110580729171402e-19	0.0047953289236511	5.17541051742546e-13	8.98825648678245e-15	4.90951380722575e-24	2.2777142850802102e-24	9.096424943440051e-25	4.4215289064285e-25	0.0189974128391488	0.866	3.14e-13	5.93e-15	0.0129	0.00454	2.42e-11	7.51e-15	0.0868	0.0323	0.0277	3.83e-05	1.13e-06	1.51e-05	3.05e-07	0.289	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	-0.146	2.7	2.84	-2.12	-2.45	3.1	3.25	0.403	-1.72	-2.05	4.82	4.96	5.14	5.29	0.327	-2.6	-2.75	0.0942	0.497	2.22	2.54
SGTA	O43765	0.715493996405184	3.6760369930391496e-11	7.704632043119001e-11	0.897913671726487	0.0084391889858224	4.93858653717468e-10	1.0972764281889902e-09	0.219171612293893	0.268980022835286	0.123810542029476	4.7594931390171896e-11	1.00334846200631e-10	1.75994244372132e-08	4.22416347379349e-08	0.0114656097560647	0.938	0.000643	9.52e-06	0.936	0.904	0.0399	0.00214	0.691	0.906	0.934	0.651	0.584	0.806	0.775	0.234	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.0514	1.51	1.46	0.0181	0.398	1.34	1.29	-0.176	-0.158	0.222	1.49	1.44	1.12	1.06	-0.38	-0.918	-0.867	0.594	0.419	0.576	0.197
SLC16A1	P53985	0.308926378257973	2.29293869030442e-18	7.27892450520805e-19	1.2693646864273199e-12	1.4934648763335499e-13	2.16246045856162e-19	7.53467176339439e-20	0.0381612203825812	8.169214461658489e-11	7.18134776131174e-12	2.41951153008232e-23	1.13607143735385e-23	9.82534268131353e-24	4.72934996822107e-24	0.225862282930946	0.878	1.17e-14	5.93e-15	0.125	0.0971	8.83e-12	7.51e-15	0.316	0.174	0.251	0.000123	5.21e-06	0.000124	4.81e-06	0.701	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.1	3.25	-1.78	-1.96	3.41	3.56	0.308	-1.47	-1.65	4.88	5.03	5.06	5.2	0.175	-2.72	-2.86	0.384	0.692	2.17	2.34
SLC1A4	P43007	0.513781505502028	1.7058565692836802e-09	4.04600174375128e-10	1.98893673755581e-07	5.3041967675541e-09	2.36822339490243e-10	6.067693015796539e-11	0.368425593668034	2.0167864801668e-06	4.53280742624693e-08	5.222760325803951e-15	1.98490635123163e-15	5.92856546386384e-16	2.41621176931572e-16	0.140323691082793	0.919	0.0088	5.93e-05	0.694	0.609	0.0294	0.000224	0.78	0.669	0.7	0.257	0.118	0.2	0.0819	0.623	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.99	2.14	-1.55	-1.88	2.2	2.34	0.202	-1.34	-1.68	3.54	3.69	3.88	4.02	0.336	-1.91	-2.06	0.0839	0.286	1.63	1.97
SLC1A5	Q15758	0.220467921764487	1.87301265153775e-08	3.98505096095749e-07	2.32830032320468e-08	8.639801470152681e-09	3.12483293668374e-08	6.87398652272875e-07	0.830672034348326	1.4004783214132e-08	5.260097983920951e-09	6.663697683462221e-15	4.6600924743420304e-14	3.5555453431682405e-15	2.38227261619644e-14	0.675255895624657	0.842	0.03	0.0141	0.614	0.63	0.173	0.0675	0.878	0.442	0.614	0.269	0.241	0.283	0.253	0.84	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.266	1.69	1.42	-1.67	-1.76	1.64	1.38	-0.0458	-1.72	-1.8	3.36	3.09	3.45	3.18	0.0899	-1.73	-1.47	-0.0452	-0.091	1.62	1.71
